StateCode,BeachID,BeachName,StationID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-07-25 00:00:00,00:00:00,,NY069186-01_2005-07-25VIP-09,Enterococcus,60,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-06-18 00:00:00,00:00:00,,VIP-06,Enterococcus,36,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-08-06 00:00:00,00:00:00,,VIP-13,Enterococcus,56,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2009-08-31 00:00:00,00:00:00,,VIP09-16,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-07-16 00:00:00,00:00:00,,WCC-10,Enterococcus,3,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2010-06-07 00:00:00,00:00:00,,VIP10-04,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2010-08-02 00:00:00,00:00:00,,VIP10-12,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2011-07-27 00:00:00,00:00:00,,VIP11-11,Enterococcus,16,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-06-07 00:00:00,00:00:00,,NY069186-01_2004-06-07VIP-03,Total Coliform,230,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2003-06-09 00:00:00,00:00:00,,NY069186-01_2003-06-09VIP-1,Enterococcus,96,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-02 00:00:00,00:00:00,,NY069186-01_2004-08-02VIP-11,Fecal Coliform,70,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-16 00:00:00,00:00:00,,NY069186-01_2004-08-16VIP-13,Fecal Coliform,2400,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-09 00:00:00,00:00:00,,NY069186-01_2004-08-09VIP-12,Total Coliform,330,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-23 00:00:00,00:00:00,,NY069186-01_2004-08-23VIP-14,Enterococcus,5,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-23 00:00:00,00:00:00,,NY069186-01_2004-08-23VIP-14,Fecal Coliform,1700,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-08-13 00:00:00,00:00:00,,WCC-14,Enterococcus,7,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-08-06 00:00:00,00:00:00,,WCC-13,Enterococcus,4,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-08-27 00:00:00,00:00:00,,VIP-16,Enterococcus,10,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-06-25 00:00:00,00:00:00,,WCC-07,Enterococcus,8,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2009-06-22 00:00:00,00:00:00,,VIP09-06,Enterococcus,52,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-06 00:00:00,00:00:00,,NY069186-01_2004-07-06VIP-07,Total Coliform,2400,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-05-24 00:00:00,00:00:00,,NY069186-01_2004-05-24VIP-01,Total Coliform,2400,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-06-07 00:00:00,00:00:00,,NY069186-01_2004-06-07VIP-03,Enterococcus,13,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-06-07 00:00:00,00:00:00,,NY069186-01_2004-06-07VIP-03,Fecal Coliform,230,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-06-04 00:00:00,00:00:00,,WCC-04,Enterococcus,83,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-07-09 00:00:00,00:00:00,,VIP-09,Enterococcus,600,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-08-13 00:00:00,00:00:00,,VIP-14,Enterococcus,84,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2009-08-03 00:00:00,00:00:00,,VIP09-12,Enterococcus,200,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-05-14 00:00:00,00:00:00,,WCC-01,Enterococcus,4,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-07-09 00:00:00,00:00:00,,WCC-09,Enterococcus,12,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-06-11 00:00:00,00:00:00,,VIP-05,Enterococcus,94,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-02 00:00:00,00:00:00,,NY069186-01_2004-08-02VIP-11,Total Coliform,120,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-09 00:00:00,00:00:00,,NY069186-01_2004-08-09VIP-12,Enterococcus,6,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-06 00:00:00,00:00:00,,NY069186-01_2004-07-06VIP-07,Enterococcus,1,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-08-11 00:00:00,00:00:00,,VPB08-13,Enterococcus,32,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-05-31 00:00:00,00:00:00,,NY069186-01_2005-05-31VIP-01,Enterococcus,42,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-06-06 00:00:00,00:00:00,,NY069186-01_2005-06-06VIP-02,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-06-20 00:00:00,00:00:00,,NY069186-01_2005-06-20VIP-04,Enterococcus,17,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-07-05 00:00:00,00:00:00,,NY069186-01_2005-07-05VIP-06,Enterococcus,4,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-07-18 00:00:00,00:00:00,,NY069186-01_2005-07-18VIP-08,Enterococcus,76,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-09 00:00:00,00:00:00,,NY069186-01_2004-08-09VIP-12,Fecal Coliform,170,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-12 00:00:00,00:00:00,,NY069186-01_2004-07-12VIP-08,Fecal Coliform,1300,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-12 00:00:00,00:00:00,,NY069186-01_2004-07-12VIP-08,Total Coliform,3500,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-19 00:00:00,00:00:00,,NY069186-01_2004-07-19VIP-09,Enterococcus,56,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-19 00:00:00,00:00:00,,NY069186-01_2004-07-19VIP-09,Total Coliform,490,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-08-02 00:00:00,00:00:00,,NY069186-01_2004-08-02VIP-11,Enterococcus,50,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2004-07-12 00:00:00,00:00:00,,NY069186-01_2004-07-12VIP-08,Enterococcus,40,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-08-29 00:00:00,00:00:00,,NY069186-01_2005-08-29VIP-14,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2005-09-06 00:00:00,00:00:00,,NY069186-01_2005-09-06VIP-15,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-09-04 00:00:00,00:00:00,,VIP-17,Enterococcus,6,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2007-09-04 00:00:00,00:00:00,,WCC-17,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-05-27 00:00:00,00:00:00,,VPB08-02,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-06-02 00:00:00,00:00:00,,VPB08-03,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-06-30 00:00:00,00:00:00,,VPB08-07,Enterococcus,22,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-06-16 00:00:00,00:00:00,,VPB08-05,Enterococcus,410,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-07-07 00:00:00,00:00:00,,VPB08-08,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-08-04 00:00:00,00:00:00,,VPB08-12,Enterococcus,2,#/100ml,,3,ft,,,,,
NY,NY069186,VIP CLUB,NY069186-01,,WESTCHESTER,,2008-08-25 00:00:00,00:00:00,,VPB08-15,Enterococcus,4,#/100ml,,3,ft,,,,,
