StateCode,BeachID,BeachName,StationID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-07-27 08:20:00,00:00:00,,46086,Enterococcus,53,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-06-19 00:00:00,00:00:00,,100_20060619_42166,Enterococcus,53,cfu/100ml,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-09-06 10:55:00,00:00:00,,48746,Enterococcus,111,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-06-14 10:50:00,00:00:00,,46949,Enterococcus,234,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-06-07 10:05:00,00:00:00,,46906,Enterococcus,254,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-07-28 08:20:00,00:00:00,,44856,Enterococcus,504,cfu/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-08-27 00:00:00,00:00:00,,100_20070827_43854,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-06-12 00:00:00,00:00:00,,100_20060612_42139,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-07-09 00:00:00,00:00:00,,100_20070709_43523,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-07-05 00:00:00,00:00:00,,100_20060705_42272,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-08-13 00:00:00,00:00:00,,100_20070813_43750,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-08-20 00:00:00,00:00:00,,100_20070820_43803,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-06-11 00:00:00,00:00:00,,100_20070611_43358,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-08-14 00:00:00,00:00:00,,100_20060814_42538,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-07-10 00:00:00,00:00:00,,100_20060710_42279,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-07-31 00:00:00,00:00:00,,100_20060731_42432,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-08-28 00:00:00,00:00:00,,100_20060828_42636,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-08-06 00:00:00,00:00:00,,100_20070806_43695,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-09-04 00:00:00,00:00:00,,100_20070904_43887,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-06-05 00:00:00,00:00:00,,100_20060605_42101,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-07-17 00:00:00,00:00:00,,100_20060717_42336,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-08-07 00:00:00,00:00:00,,100_20060807_42483,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-05-29 00:00:00,00:00:00,,100_20070529_43278,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2007-06-25 00:00:00,00:00:00,,100_20070625_43428,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-07-24 00:00:00,00:00:00,,100_20060724_42396,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2006-08-23 00:00:00,00:00:00,,100_20060823_42588,Enterococcus,1,,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-07-26 10:25:00,00:00:00,,47201,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-08-02 09:30:00,00:00:00,,47257,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-06-15 09:10:00,00:00:00,,46964,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-06-21 10:20:00,00:00:00,,46981,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-06-28 11:10:00,00:00:00,,47019,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-07-06 09:20:00,00:00:00,,47052,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-07-19 10:45:00,00:00:00,,47135,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2010-08-09 10:00:00,00:00:00,,47316,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-06-20 09:35:00,00:00:00,,48167,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-07-05 09:30:00,00:00:00,,48249,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-06-13 10:45:00,00:00:00,,48134,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-07-18 10:55:00,00:00:00,,48348,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-06-27 09:20:00,00:00:00,,48199,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-08-01 10:50:00,00:00:00,,48501,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-07-11 11:10:00,00:00:00,,48280,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-08-08 10:38:00,00:00:00,,48591,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-08-22 09:30:00,00:00:00,,48687,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2011-08-30 12:00:00,00:00:00,,48722,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-07-16 11:00:00,00:00:00,,49729,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-07-09 09:30:00,00:00:00,,49665,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-08-27 11:50:00,00:00:00,,49990,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-08-20 11:30:00,00:00:00,,49965,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-07-30 11:15:00,00:00:00,,49825,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-09-04 10:53:00,00:00:00,,50028,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-06-19 10:55:00,00:00:00,,49542,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-06-25 11:05:00,00:00:00,,49581,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-08-07 11:00:00,00:00:00,,49897,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-08-13 11:00:00,00:00:00,,49927,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-07-02 11:00:00,00:00:00,,49627,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-06-11 09:50:00,00:00:00,,49501,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2012-06-04 09:50:00,00:00:00,,49448,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-07-29 08:25:00,00:00:00,,51130,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-08-05 08:45:00,00:00:00,,51183,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-06-03 08:40:00,00:00:00,,50693,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-08-26 08:25:00,00:00:00,,51392,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-06-10 09:35:00,00:00:00,,50734,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-06-17 07:50:00,00:00:00,,50786,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-06-24 09:00:00,00:00:00,,50843,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-07-01 08:00:00,00:00:00,,50888,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-07-08 10:10:00,00:00:00,,50912,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-07-15 09:40:00,00:00:00,,50987,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2014-07-22 09:00:00,00:00:00,,51059,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-08-11 08:20:00,00:00:00,,44989,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-07-21 08:20:00,00:00:00,,44818,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-06-23 08:20:00,00:00:00,,44647,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-08-18 08:20:00,00:00:00,,45031,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-09-02 08:20:00,00:00:00,,45107,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-07-30 08:20:00,00:00:00,,44894,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-06-30 08:20:00,00:00:00,,44686,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-07-07 08:20:00,00:00:00,,44733,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-06-09 08:20:00,00:00:00,,44561,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-08-25 08:20:00,00:00:00,,45070,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-06-17 08:20:00,00:00:00,,44604,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-06-02 08:20:00,00:00:00,,44530,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2008-08-04 08:20:00,00:00:00,,44918,Enterococcus,10,cfu/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~cfu/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-08-17 08:20:00,00:00:00,,46219,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-06-01 08:20:00,00:00:00,,45747,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-07-13 08:20:00,00:00:00,,45990,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-08-10 08:20:00,00:00:00,,46174,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-06-15 08:20:00,00:00:00,,45808,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-08-03 08:20:00,00:00:00,,46137,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-06-08 08:20:00,00:00:00,,45778,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-09-08 08:20:00,00:00:00,,46331,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-06-22 08:20:00,00:00:00,,45859,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-07-06 08:20:00,00:00:00,,45943,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,100,,FAIRFIELD,,2009-07-20 08:20:00,00:00:00,,46042,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,Method Detection Level~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2006-07-05 00:00:00,00:00:00,,200_20060705_42271,Enterococcus,10,cfu/100ml,,,,1CTDPHBM_WQX~-,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2010-07-14 11:20:00,00:00:00,,47128,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2009-06-15 08:20:00,00:00:00,,45805,Enterococcus,10,MPN/100ml,,,,ASTM~D6503,,,,
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2007-07-16 00:00:00,00:00:00,,200_20070716_43582,Enterococcus,10,cfu/100ml,,,,1CTDPHBM_WQX~-,,,,
