StateCode,BeachID,BeachName,StationID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/8/2013,10:06:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/8/2013,10:12:00 AM,,Sample-Routine,Enterococcus,99,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/8/2013,9:56:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/8/2013,9:46:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,10:04:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,9:54:00 AM,,Sample-Routine,Enterococcus,87,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,9:52:00 AM,,Sample-Routine,Enterococcus,240,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,10:24:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,10:08:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,10:24:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/15/2013,10:14:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,10:18:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,9:55:00 AM,,Sample-Routine,Enterococcus,31,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,9:51:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,10:18:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,10:05:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,10:12:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/22/2013,10:25:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:52:00 AM,,Sample-Routine,Enterococcus,31,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:20:00 AM,,Sample-Routine,Enterococcus,64,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:30:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:30:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:18:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:44:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/29/2013,10:36:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,10:02:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,10:05:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,9:54:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,10:15:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,9:43:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/5/2013,9:43:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,9:55:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,9:40:00 AM,,Sample-Routine,Enterococcus,42,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,9:48:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,10:00:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,10:08:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/12/2013,9:38:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,9:56:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,10:08:00 AM,,Sample-Routine,Enterococcus,270,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,10:02:00 AM,,Sample-Routine,Enterococcus,380,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,10:17:00 AM,,Sample-Routine,Enterococcus,430,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,9:47:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/19/2013,9:48:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,12:50:00 PM,,Sample-Routine,Enterococcus,87,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,1:10:00 PM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,1:18:00 PM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,12:51:00 PM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,1:24:00 PM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/20/2013,1:05:00 PM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:48:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:42:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:32:00 AM,,Sample-Routine,Enterococcus,31,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:52:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,10:00:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:32:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,8/26/2013,9:42:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,10:52:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,11:12:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,11:34:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,10:55:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,11:12:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/20/2014,11:44:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,10:48:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,10:57:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,10:42:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,10:28:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,11:04:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,5/27/2014,10:27:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:18:00 AM,,Sample-Routine,Enterococcus,75,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:34:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:30:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:20:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:36:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:32:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/2/2014,10:34:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:08:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:21:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:33:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:10:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:27:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/9/2014,10:40:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:04:00 AM,,Sample-Routine,Enterococcus,75,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:26:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:02:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:02:00 AM,,Quality Control Sample-Field Replicate,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:40:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:32:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/16/2014,10:18:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:12:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:10:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:45:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:37:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:25:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/23/2014,10:31:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:41:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:34:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:17:00 AM,,Sample-Routine,Enterococcus,31,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:50:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:28:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,6/30/2014,10:18:00 AM,,Sample-Routine,Enterococcus,1,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/7/2014,10:11:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/7/2014,10:23:00 AM,,Sample-Routine,Enterococcus,10,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/7/2014,10:00:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
CT,CT964700,HAMMONASSET BEACH STATE PARK BEACH,,,,,7/7/2014,10:17:00 AM,,Sample-Routine,Enterococcus,20,MPN/100ml,,0.3,m,,,,,
