StateCode,BeachID,BeachName,StationID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,CharacteristicName,ResultValue,ResultMeasureUnit,ResultComment,ActivityDepthValue,ActivityDepthUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodName,FieldGear,AnalysisDateTime,DetectionQuantitationLimit
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-08-24 09:55:00,00:00:00,,54132,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-08-17 09:30:00,00:00:00,,54088,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-08-10 09:00:00,00:00:00,,54054,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-09-08 08:25:00,00:00:00,,54185,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-08-31 10:05:00,00:00:00,,54151,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-08-03 09:30:00,00:00:00,,53986,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-07-27 09:00:00,00:00:00,,53937,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-07-20 09:45:00,00:00:00,,53869,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-06-08 08:00:00,00:00:00,,53554,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-07-06 09:05:00,00:00:00,,53724,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-06-30 06:05:00,00:00:00,,53693,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT096148,GREAT CAPTAIN'S ISLAND BEACH,200,,FAIRFIELD,,2015-06-15 09:30:00,00:00:00,,53588,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-08-03 09:55:00,00:00:00,,53990,Enterococcus,20,,,,,,,,,
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-07-27 09:55:00,00:00:00,,53941,Enterococcus,20,,,,,,,,,
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-09-14 07:00:00,00:00:00,,54216,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-08-10 09:40:00,00:00:00,,54047,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-09-08 13:05:00,00:00:00,,54189,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-07-20 09:45:00,00:00:00,,53866,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-07-13 08:47:00,00:00:00,,53795,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-06-23 10:00:00,00:00:00,,53647,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-06-10 07:30:00,00:00:00,,53562,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-08-24 08:30:00,00:00:00,,54127,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-08-31 10:02:00,00:00:00,,54157,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-08-17 09:40:00,00:00:00,,54094,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-07-06 09:30:00,00:00:00,,53727,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,300,,FAIRFIELD,,2015-06-15 07:30:00,00:00:00,,53584,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-07-13 08:40:00,00:00:00,,53792,Enterococcus,42,,,,,,,,,
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-09-14 07:00:00,00:00:00,,54217,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-08-10 09:30:00,00:00:00,,54048,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-08-03 10:10:00,00:00:00,,53991,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-09-08 13:00:00,00:00:00,,54188,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-07-27 09:50:00,00:00:00,,53940,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-07-20 09:50:00,00:00:00,,53865,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-06-30 06:30:00,00:00:00,,53699,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-06-23 10:05:00,00:00:00,,53648,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-06-10 07:30:00,00:00:00,,53561,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-08-24 08:25:00,00:00:00,,54128,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-08-31 09:58:00,00:00:00,,54156,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-08-17 09:45:00,00:00:00,,54093,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-07-06 09:35:00,00:00:00,,53726,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT101236,ISLAND BEACH,400,,FAIRFIELD,,2015-06-15 07:20:00,00:00:00,,53585,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-08-12 10:30:00,00:00:00,,54071,Enterococcus,64,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-07-29 10:22:00,00:00:00,,53962,Enterococcus,10,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-07-15 10:55:00,00:00:00,,53845,Enterococcus,10,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-08-05 09:35:00,00:00:00,,54019,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-09-02 09:20:00,00:00:00,,54171,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-07-22 11:45:00,00:00:00,,53905,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-07-08 10:40:00,00:00:00,,53758,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-07-01 10:12:00,00:00:00,,53714,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-06-24 10:30:00,00:00:00,,53679,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-06-17 10:33:00,00:00:00,,53631,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-06-10 10:45:00,00:00:00,,53570,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-06-03 10:45:00,00:00:00,,53547,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-05-26 10:02:00,00:00:00,,53498,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-05-20 10:17:00,00:00:00,,53485,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-05-13 10:44:00,00:00:00,,53460,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-08-19 10:02:00,00:00:00,,54114,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,500,,FAIRFIELD,,2015-08-26 10:26:00,00:00:00,,54142,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-07-29 10:17:00,00:00:00,,53961,Enterococcus,20,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-08-12 10:25:00,00:00:00,,54070,Enterococcus,20,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-08-05 09:30:00,00:00:00,,54017,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-07-22 11:13:00,00:00:00,,53904,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-07-15 10:50:00,00:00:00,,53844,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-07-08 10:30:00,00:00:00,,53757,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-07-01 10:40:00,00:00:00,,53713,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-06-24 10:40:00,00:00:00,,53678,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-06-17 10:33:00,00:00:00,,53629,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-06-10 10:34:00,00:00:00,,53569,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-06-03 10:40:00,00:00:00,,53546,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-05-20 10:30:00,00:00:00,,53486,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-05-13 10:47:00,00:00:00,,53461,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-05-26 10:05:00,00:00:00,,53499,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-09-02 09:34:00,00:00:00,,54172,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-08-26 10:28:00,00:00:00,,54143,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,600,,FAIRFIELD,,2015-08-19 09:52:00,00:00:00,,54113,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-08-19 09:49:00,00:00:00,,54112,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-08-26 10:31:00,00:00:00,,54144,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-09-02 09:40:00,00:00:00,,54173,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-05-13 10:52:00,00:00:00,,53462,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-05-26 10:09:00,00:00:00,,53500,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-06-10 10:28:00,00:00:00,,53568,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-06-17 10:23:00,00:00:00,,53627,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-06-24 10:33:00,00:00:00,,53677,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-07-01 10:34:00,00:00:00,,53712,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-07-08 10:20:00,00:00:00,,53756,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-07-15 10:47:00,00:00:00,,53842,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-07-22 11:10:00,00:00:00,,53903,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-08-05 09:25:00,00:00:00,,54015,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-08-12 10:20:00,00:00:00,,54069,Enterococcus,87,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-05-20 10:28:00,00:00:00,,53487,Enterococcus,20,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-07-29 10:15:00,00:00:00,,53960,Enterococcus,10,,,,,,,,,
CT,CT486090,GREENWICH POINT BEACH,700,,FAIRFIELD,,2015-06-03 10:30:00,00:00:00,,53545,Enterococcus,10,,,,,,,,,
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-05-20 09:37:00,00:00:00,,53482,Enterococcus,10,,,,,,,,,
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-05-26 09:29:00,00:00:00,,53495,Enterococcus,20,,,,,,,,,
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-06-17 09:06:00,00:00:00,,53620,Enterococcus,99,,,,,,,,,
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-06-10 09:54:00,00:00:00,,53566,Enterococcus,31,,,,,,,,,
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-08-26 09:52:00,00:00:00,,54138,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-08-12 09:00:00,00:00:00,,54065,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-08-05 10:42:00,00:00:00,,54021,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-09-02 10:37:00,00:00:00,,54179,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-07-29 08:57:00,00:00:00,,53955,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-07-22 09:33:00,00:00:00,,53897,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-07-15 09:30:00,00:00:00,,53834,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-07-08 09:05:00,00:00:00,,53751,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-07-01 09:08:00,00:00:00,,53707,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-06-24 09:04:00,00:00:00,,53672,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-06-03 09:22:00,00:00:00,,53539,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-08-19 10:50:00,00:00:00,,54119,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,800,,FAIRFIELD,,2015-05-13 10:40:00,00:00:00,,53458,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-05-13 10:08:00,00:00:00,,53457,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-08-19 10:48:00,00:00:00,,54118,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-06-03 09:28:00,00:00:00,,53540,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-06-10 09:52:00,00:00:00,,53565,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-06-17 09:10:00,00:00:00,,53622,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-06-24 09:11:00,00:00:00,,53673,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-07-01 09:30:00,00:00:00,,53708,Enterococcus,2000,,,,,,,,,Upper Quantitation Limit~2000~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-07-08 09:10:00,00:00:00,,53752,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-07-15 09:30:00,00:00:00,,53832,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-07-22 09:30:00,00:00:00,,53896,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-07-29 09:00:00,00:00:00,,53956,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-09-02 10:34:00,00:00:00,,54178,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-08-05 10:50:00,00:00:00,,54022,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-08-26 09:50:00,00:00:00,,54137,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-05-20 09:41:00,00:00:00,,53483,Enterococcus,10,,,,,,,,,
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-08-12 08:55:00,00:00:00,,54064,Enterococcus,20,,,,,,,,,
CT,CT872506,BYRAM BEACH,900,,FAIRFIELD,,2015-05-26 09:32:00,00:00:00,,53496,Enterococcus,10,,,,,,,,,
CT,CT872506,BYRAM BEACH,1000,,FAIRFIELD,,2015-07-29 09:03:00,00:00:00,,53957,Enterococcus,20,,,,,,,,,
CT,CT872506,BYRAM BEACH,1000,,FAIRFIELD,,2015-07-15 09:35:00,00:00:00,,53835,Enterococcus,10,,,,,,,,,
CT,CT872506,BYRAM BEACH,1000,,FAIRFIELD,,2015-08-12 09:05:00,00:00:00,,54066,Enterococcus,20,,,,,,,,,
CT,CT872506,BYRAM BEACH,1000,,FAIRFIELD,,2015-08-26 09:54:00,00:00:00,,54139,Enterococcus,0,,,,,,,,,Lower Quantitation Limit~10~MPN/100ml
